simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
0,0,0,15,457.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,0,0.3,0.25,0.6,0.2,0.15,0.1,-0.36,-0.32,-0.2,-0.27999999999999997,-0.24,-0.2,-0.03,-0.035,0.19999999999999998,-0.03999999999999998,-0.045,-0.05
0,0,0,16,455.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,0,0.85,0.8,0.05,0.2,0.1,0.1,-0.4,-0.36000000000000004,-0.16,-0.28,-0.2,-0.2,0.22499999999999998,0.22,-0.055,-0.04000000000000001,-0.05,-0.05
0,0,0,17,454.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,1,0,0.3,0.8,0.05,0.2,0.1,0.1,-0.4,-0.4,-0.2,-0.32,-0.24000000000000005,-0.24000000000000005,-0.05000000000000002,0.2,-0.07500000000000001,-0.06,-0.07000000000000002,-0.07000000000000002
0,0,0,18,450.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,1,0.8,0.3,0.6,0.7,0.6,0.1,-0.36,-0.36,-0.2,-0.27999999999999997,-0.2,-0.2,0.22000000000000003,-0.03,0.19999999999999998,0.21,0.19999999999999998,-0.05
0,0,0,19,447.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.25,0.25,0.65,0.75,0.6,0.05,-0.36,-0.36,-0.27999999999999997,-0.36,-0.24000000000000005,-0.2,-0.05499999999999999,-0.05499999999999999,0.18500000000000003,0.195,0.17999999999999997,-0.07500000000000001
0,0,0,20,445.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.25,0.75,0.15,0.75,0.1,0.05,-0.36,-0.36,-0.27999999999999997,-0.36,-0.24000000000000005,-0.2,-0.05499999999999999,0.195,-0.06499999999999999,0.195,-0.07000000000000002,-0.07500000000000001
0,0,0,21,443.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,1,0.75,0.25,0.15,0.2,0.1,0.6,-0.36,-0.36,-0.27999999999999997,-0.32,-0.24,-0.24,0.195,-0.05499999999999999,-0.06499999999999999,-0.06,-0.06999999999999999,0.18
0,0,0,22,439.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,1,0.8,0.75,0.7,0.7,0.1,0.05,-0.36,-0.32,-0.27999999999999997,-0.27999999999999997,-0.2,-0.15999999999999998,0.22000000000000003,0.215,0.21,0.21,-0.05,-0.054999999999999986
0,0,0,23,436.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.25,0.25,0.2,0.75,0.65,0.6,-0.24,-0.24,-0.2,-0.24,-0.15999999999999998,-0.12,0.0050000000000000044,0.0050000000000000044,0.0,0.255,0.24500000000000002,0.24
0,0,0,24,434.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.2,0.75,0.2,0.25,0.7,0.1,-0.19999999999999998,-0.23999999999999994,-0.19999999999999998,-0.23999999999999994,-0.19999999999999998,-0.11999999999999997,1.3877787807814457e-17,0.255,1.3877787807814457e-17,0.005000000000000032,0.25,-0.009999999999999981
0,0,0,25,432.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.2,0.8,0.15,0.8,0.2,0.1,-0.16,-0.24,-0.12,-0.24,-0.16,-0.08,0.020000000000000004,0.28,0.015,0.28,0.020000000000000004,0.010000000000000002
0,0,0,26,430.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,0,0.15,0.25,0.15,0.85,0.75,0.1,-0.12000000000000002,-0.2,-0.12000000000000002,-0.27999999999999997,-0.2,-0.08000000000000003,0.014999999999999986,0.024999999999999994,0.014999999999999986,0.28500000000000003,0.275,0.009999999999999988
0,0,0,27,428.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.15,0.2,0.7,0.35,0.25,0.65,-0.08,-0.12000000000000002,-0.12000000000000002,-0.24,-0.16,-0.08,0.034999999999999996,0.039999999999999994,0.29,0.05499999999999999,0.045,0.28500000000000003
0,0,0,28,424.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.65,0.2,0.7,0.85,0.75,0.15,-0.08,-0.12000000000000002,-0.12000000000000002,-0.24,-0.16,-0.08,0.28500000000000003,0.039999999999999994,0.29,0.305,0.295,0.034999999999999996
0,0,0,29,421.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.15,0.2,0.15,0.85,0.75,0.7,-0.08,-0.12000000000000002,-0.08,-0.24,-0.16,-0.12000000000000002,0.034999999999999996,0.039999999999999994,0.034999999999999996,0.305,0.295,0.29
0,0,0,30,419.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,0,0.7,0.7,0.15,0.3,0.25,0.2,-0.12,-0.12,-0.07999999999999999,-0.19999999999999998,-0.15999999999999998,-0.12,0.29,0.29,0.035,0.05,0.04500000000000001,0.04000000000000001
0,0,0,31,416.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,0,0.7,0.2,0.7,0.85,0.25,0.15,-0.08,-0.08,-0.08,-0.19999999999999998,-0.12,-0.039999999999999994,0.31,0.060000000000000005,0.31,0.325,0.065,0.055
0,0,0,32,413.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,1,0,0.7,0.15,0.15,0.85,0.8,0.15,-0.12000000000000004,-0.08000000000000003,-0.08000000000000003,-0.24000000000000005,-0.2,-0.08000000000000003,0.29,0.03499999999999998,0.03499999999999998,0.30499999999999994,0.30000000000000004,0.03499999999999998
0,0,0,33,410.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,1,0.2,0.15,0.7,0.85,0.8,0.1,-0.12000000000000002,-0.08,-0.12000000000000002,-0.24,-0.2,-0.040000000000000015,0.039999999999999994,0.034999999999999996,0.29,0.305,0.30000000000000004,0.029999999999999995
0,0,0,34,408.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,0,0.75,0.1,0.2,0.9,0.25,0.1,-0.15999999999999998,-0.039999999999999966,-0.11999999999999997,-0.27999999999999997,-0.15999999999999998,-0.039999999999999966,0.29500000000000004,0.03000000000000002,0.04000000000000002,0.31000000000000005,0.04500000000000001,0.03000000000000002
0,0,0,35,407.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,0,0.8,0.05,0.2,0.35,0.25,0.1,-0.24000000000000005,-0.040000000000000015,-0.16000000000000003,-0.27999999999999997,-0.2,-0.08000000000000003,0.28,0.004999999999999994,0.01999999999999999,0.035,0.024999999999999994,0.009999999999999988
0,0,0,36,403.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,0,0.85,0.6,0.2,0.85,0.75,0.1,-0.2,-2.2204460492503132e-17,-0.08000000000000003,-0.2,-0.12000000000000002,-2.2204460492503132e-17,0.32499999999999996,0.3,0.05999999999999999,0.32499999999999996,0.315,0.04999999999999999
0,0,0,37,402.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.35,0.1,0.7,0.35,0.25,0.05,-0.24000000000000005,-0.040000000000000036,-0.12000000000000004,-0.24000000000000005,-0.16000000000000003,-2.2204460492503132e-17,0.054999999999999966,0.029999999999999985,0.29,0.054999999999999966,0.044999999999999984,0.02499999999999999
0,0,0,38,400.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.85,0.1,0.15,0.85,0.2,0.05,-0.32,-0.12000000000000004,-0.16000000000000003,-0.32,-0.20000000000000004,-0.08000000000000003,0.265,-0.010000000000000016,-0.005000000000000018,0.265,-1.3877787807814457e-17,-0.015000000000000013
0,0,0,39,396.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,1,0.9,0.1,0.7,0.85,0.15,0.55,-0.32,-0.08,-0.16,-0.27999999999999997,-0.12,-0.039999999999999994,0.29000000000000004,0.010000000000000002,0.26999999999999996,0.28500000000000003,0.015,0.255
0,0,0,40,392.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.9,0.05,0.75,0.9,0.7,0.05,-0.24,0.040000000000000036,-0.11999999999999997,-0.24,-0.07999999999999999,0.040000000000000036,0.33,0.04500000000000002,0.315,0.33,0.31,0.04500000000000002
0,0,0,41,390.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,1,0.9,0.05,0.2,0.35,0.2,0.6,-0.27999999999999997,2.2204460492503132e-17,-0.12,-0.23999999999999994,-0.12,-0.039999999999999994,0.31000000000000005,0.025000000000000012,0.04000000000000001,0.05500000000000002,0.04000000000000001,0.27999999999999997
0,0,0,42,387.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,0,1,0.35,0.6,0.75,0.3,0.15,0.65,-0.24000000000000005,-0.040000000000000036,-0.16000000000000003,-0.2,-0.08000000000000003,-0.08000000000000003,0.054999999999999966,0.27999999999999997,0.295,0.04999999999999999,0.03499999999999998,0.285
0,0,0,43,385.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,0,0.35,0.65,0.2,0.8,0.1,0.15,-0.27999999999999997,-0.12000000000000002,-0.16000000000000003,-0.24000000000000005,-0.08000000000000003,-0.12000000000000002,0.035,0.265,0.01999999999999999,0.28,0.009999999999999988,0.014999999999999986
0,0,0,44,381.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,1,0.85,0.7,0.2,0.8,0.1,0.7,-0.19999999999999998,-0.08,-0.08,-0.15999999999999998,0.0,-0.08,0.325,0.31,0.060000000000000005,0.32000000000000006,0.05,0.31
0,0,0,45,378.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,0,0.85,0.2,0.75,0.85,0.1,0.2,-0.12,-2.2204460492503132e-17,-0.040000000000000015,-0.12,0.07999999999999999,-2.2204460492503132e-17,0.365,0.09999999999999999,0.355,0.365,0.09,0.09999999999999999
0,0,0,46,377.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,0,0,0.3,0.15,0.25,0.85,0.05,0.2,-0.2,-0.08000000000000003,-0.16000000000000003,-0.24,-2.2204460492503132e-17,-0.12000000000000004,0.04999999999999999,0.03499999999999998,0.044999999999999984,0.305,0.02499999999999999,0.03999999999999999
0,0,0,47,373.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,1,0.3,0.7,0.75,0.35,0.6,0.75,-0.08,-2.2204460492503132e-17,-0.040000000000000015,-0.12,0.07999999999999999,-0.040000000000000015,0.10999999999999999,0.35,0.355,0.11499999999999999,0.33999999999999997,0.355
0,0,0,48,371.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,0,0.25,0.75,0.25,0.85,0.1,0.25,-0.040000000000000015,-0.040000000000000015,-0.040000000000000015,-0.12,0.07999999999999999,-0.040000000000000015,0.105,0.355,0.105,0.365,0.09,0.105
0,0,0,49,368.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,1,0.75,0.8,0.2,0.3,0.1,0.75,-0.08,-0.12,-0.040000000000000015,-0.12,0.039999999999999994,-0.08,0.335,0.34,0.08,0.09,0.07,0.335
0,0,0,50,365.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,1,0.2,0.85,0.15,0.8,0.6,0.25,-0.08000000000000003,-0.2,-0.040000000000000015,-0.16,-2.2204460492503132e-17,-0.12000000000000002,0.05999999999999999,0.32499999999999996,0.05499999999999999,0.32,0.3,0.06499999999999999
0,0,0,51,364.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.15,0.9,0.15,0.3,0.1,0.2,-0.07999999999999999,-0.28,-0.07999999999999999,-0.19999999999999998,-0.039999999999999994,-0.12,0.035,0.31,0.035,0.05,0.030000000000000006,0.04000000000000001
0,0,0,52,362.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,0,0.15,0.9,0.1,0.3,0.65,0.15,-0.12,-0.32,-0.08,-0.24,-0.12,-0.12,0.015,0.29000000000000004,0.010000000000000002,0.03,0.265,0.015
0,0,0,53,359.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,1,1,0.7,0.35,0.1,0.25,0.7,0.7,-0.12,-0.23999999999999994,-0.039999999999999994,-0.15999999999999998,-0.12,-0.12,0.29,0.05500000000000002,0.030000000000000006,0.04500000000000001,0.29,0.29
0,0,0,54,357.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.15,0.85,0.1,0.75,0.2,0.15,-0.16,-0.32,-0.12000000000000002,-0.24000000000000005,-0.2,-0.16,-0.0050000000000000044,0.265,-0.010000000000000009,0.255,0.0,-0.0050000000000000044
0,0,0,55,355.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,1,0.65,0.9,0.05,0.2,0.2,0.15,-0.19999999999999998,-0.4,-0.11999999999999997,-0.24,-0.24,-0.19999999999999998,0.22500000000000003,0.25,-0.03499999999999998,-0.01999999999999999,-0.01999999999999999,-0.024999999999999994
0,0,0,56,354.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.15,0.95,0.05,0.15,0.2,0.15,-0.2,-0.44000000000000006,-0.12,-0.2,-0.24000000000000005,-0.2,-0.02500000000000001,0.25499999999999995,-0.034999999999999996,-0.02500000000000001,-0.020000000000000018,-0.02500000000000001
0,0,0,57,351.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,1,1,0.7,0.4,0.0,0.15,0.7,0.65,-0.27999999999999997,-0.44000000000000006,-0.11999999999999997,-0.23999999999999994,-0.27999999999999997,-0.23999999999999994,0.21,-0.020000000000000018,-0.059999999999999984,-0.04499999999999997,0.21,0.20500000000000004
0,0,0,58,350.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.2,0.9,0.0,0.1,0.2,0.15,-0.31999999999999995,-0.48,-0.15999999999999998,-0.23999999999999994,-0.31999999999999995,-0.2799999999999999,-0.05999999999999997,0.21000000000000002,-0.07999999999999999,-0.06999999999999997,-0.05999999999999997,-0.06499999999999996
0,0,0,59,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.15,0.35,0.0,0.65,0.75,0.1,-0.32,-0.48,-0.2,-0.32,-0.4,-0.27999999999999997,-0.085,-0.065,-0.1,0.165,0.175,-0.08999999999999998
0,0,0,60,347.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,1,0.15,0.3,0.0,0.1,0.2,0.65,-0.4,-0.52,-0.27999999999999997,-0.36000000000000004,-0.44000000000000006,-0.4,-0.125,-0.11000000000000001,-0.13999999999999999,-0.13,-0.12000000000000002,0.125
0,0,0,61,345.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.7,0.25,0.55,0.1,0.2,0.15,-0.4,-0.44000000000000006,-0.27999999999999997,-0.32,-0.4,-0.36,0.14999999999999997,-0.09500000000000003,0.13500000000000004,-0.11,-0.1,-0.105
0,0,0,62,344.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,0,0.2,0.2,0.05,0.65,0.15,0.15,-0.43999999999999995,-0.43999999999999995,-0.32,-0.4,-0.4,-0.4,-0.11999999999999997,-0.11999999999999997,-0.135,0.125,-0.125,-0.125
0,0,0,63,342.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,0,0.15,0.75,0.05,0.15,0.65,0.1,-0.44000000000000006,-0.52,-0.36000000000000004,-0.44000000000000006,-0.44000000000000006,-0.4,-0.14500000000000002,0.11499999999999999,-0.15500000000000003,-0.14500000000000002,0.10499999999999998,-0.15000000000000002
0,0,0,64,340.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,1,0,0.7,0.2,0.05,0.1,0.7,0.1,-0.48,-0.48,-0.36,-0.4,-0.48,-0.39999999999999997,0.10999999999999999,-0.13999999999999999,-0.155,-0.15000000000000002,0.10999999999999999,-0.14999999999999997
0,0,0,65,339.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.15,0.15,0.6,0.1,0.2,0.1,-0.48,-0.48,-0.43999999999999995,-0.43999999999999995,-0.52,-0.44000000000000006,-0.16499999999999998,-0.16499999999999998,0.08000000000000002,-0.16999999999999998,-0.16,-0.17000000000000004
0,0,0,66,338.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.15,0.1,0.1,0.1,0.2,0.65,-0.48,-0.44000000000000006,-0.44000000000000006,-0.44000000000000006,-0.52,-0.4800000000000001,-0.16499999999999998,-0.17000000000000004,-0.17000000000000004,-0.17000000000000004,-0.16,0.08499999999999996
0,0,0,67,337.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.1,0.1,0.65,0.1,0.15,0.1,-0.52,-0.52,-0.5599999999999999,-0.52,-0.56,-0.52,-0.21000000000000002,-0.21000000000000002,0.04500000000000004,-0.21000000000000002,-0.20500000000000002,-0.21000000000000002
0,0,0,68,335.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,1,0.1,0.05,0.7,0.1,0.15,0.65,-0.48,-0.43999999999999995,-0.5599999999999999,-0.48,-0.5199999999999999,-0.5199999999999999,-0.19,-0.19499999999999998,0.07,-0.19,-0.18499999999999994,0.06500000000000006
0,0,0,69,332.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,0,0.1,0.6,0.2,0.6,0.65,0.15,-0.43999999999999995,-0.43999999999999995,-0.5199999999999999,-0.43999999999999995,-0.48,-0.48,-0.16999999999999998,0.08000000000000002,-0.15999999999999995,0.08000000000000002,0.08500000000000002,-0.16499999999999998
0,0,0,70,329.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,1,0.65,0.65,0.75,0.1,0.15,0.1,-0.4,-0.4,-0.48,-0.36000000000000004,-0.4,-0.36,0.125,0.125,0.135,-0.13,-0.125,-0.13
0,0,0,71,328.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,0,0.1,0.15,0.2,0.1,0.7,0.1,-0.4,-0.43999999999999995,-0.48,-0.4,-0.48,-0.39999999999999997,-0.15000000000000002,-0.14499999999999996,-0.13999999999999999,-0.15000000000000002,0.10999999999999999,-0.14999999999999997
0,0,0,72,325.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.1,0.15,0.2,0.6,0.75,0.65,-0.32,-0.36,-0.4,-0.32,-0.43999999999999995,-0.36,-0.11,-0.105,-0.1,0.13999999999999999,0.15500000000000003,0.14500000000000002
0,0,0,73,324.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.1,0.1,0.2,0.1,0.75,0.15,-0.36,-0.36,-0.43999999999999995,-0.36,-0.48,-0.4,-0.13,-0.13,-0.11999999999999997,-0.13,0.135,-0.125
0,0,0,74,322.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,0,0.05,0.65,0.2,0.65,0.2,0.15,-0.32,-0.4,-0.44000000000000006,-0.4,-0.44000000000000006,-0.4,-0.135,0.125,-0.12000000000000002,0.125,-0.12000000000000002,-0.125
0,0,0,75,319.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,0,0.6,0.15,0.7,0.7,0.2,0.15,-0.27999999999999997,-0.31999999999999995,-0.36,-0.36,-0.36,-0.31999999999999995,0.16,-0.08499999999999998,0.16999999999999998,0.16999999999999998,-0.07999999999999999,-0.08499999999999998
0,0,0,76,316.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.65,0.15,0.75,0.2,0.75,0.1,-0.24,-0.24,-0.32,-0.27999999999999997,-0.32,-0.2,0.20500000000000002,-0.045,0.215,-0.03999999999999998,0.215,-0.05
0,0,0,77,314.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,0,0.7,0.15,0.75,0.2,0.25,0.1,-0.24,-0.19999999999999998,-0.27999999999999997,-0.24,-0.27999999999999997,-0.15999999999999998,0.22999999999999998,-0.024999999999999994,0.23500000000000001,-0.01999999999999999,-0.014999999999999986,-0.029999999999999985
